date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:01:34	11782/11782	---M-Z	200	added ('OK')	text/html	date:Thu,%2020%20Jul%202017%2012:31:41%20GMT	http://metroklimat.ru/catalog/kanalnie/daikin/708.html	D:/Job/metroklimat/metroklimat.ru/metroklimat.ru/catalog/kanalnie/daikin/708.html	(from http://metroklimat.ru/catalog/kanalnie/daikin/)
18:01:35	11727/11727	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Thu,%2020%20Jul%202017%2012:31:41%20GMT	http://metroklimat.ru/product709.html	D:/Job/metroklimat/metroklimat.ru/metroklimat.ru/product709.html	(from http://metroklimat.ru/catalog/kanalnie/daikin/)
18:01:35	11772/11772	---M-Z	200	added ('OK')	text/html	date:Thu,%2020%20Jul%202017%2012:31:42%20GMT	http://metroklimat.ru/catalog/kanalnie/daikin/709.html	D:/Job/metroklimat/metroklimat.ru/metroklimat.ru/catalog/kanalnie/daikin/709.html	(from http://metroklimat.ru/catalog/kanalnie/daikin/)
18:01:36	11518/11518	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Thu,%2020%20Jul%202017%2012:31:42%20GMT	http://metroklimat.ru/product710.html	D:/Job/metroklimat/metroklimat.ru/metroklimat.ru/product710.html	(from http://metroklimat.ru/catalog/kanalnie/daikin/)
18:01:36	11563/11563	---M-Z	200	added ('OK')	text/html	date:Thu,%2020%20Jul%202017%2012:31:43%20GMT	http://metroklimat.ru/catalog/kanalnie/daikin/710.html	D:/Job/metroklimat/metroklimat.ru/metroklimat.ru/catalog/kanalnie/daikin/710.html	(from http://metroklimat.ru/catalog/kanalnie/daikin/)
18:01:36	11523/11523	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Thu,%2020%20Jul%202017%2012:31:43%20GMT	http://metroklimat.ru/product711.html	D:/Job/metroklimat/metroklimat.ru/metroklimat.ru/product711.html	(from http://metroklimat.ru/catalog/kanalnie/daikin/)
18:01:37	11569/11569	---M-Z	200	added ('OK')	text/html	date:Thu,%2020%20Jul%202017%2012:31:43%20GMT	http://metroklimat.ru/catalog/kanalnie/daikin/711.html	D:/Job/metroklimat/metroklimat.ru/metroklimat.ru/catalog/kanalnie/daikin/711.html	(from http://metroklimat.ru/catalog/kanalnie/daikin/)
18:01:37	11513/11513	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Thu,%2020%20Jul%202017%2012:31:44%20GMT	http://metroklimat.ru/product712.html	D:/Job/metroklimat/metroklimat.ru/metroklimat.ru/product712.html	(from http://metroklimat.ru/catalog/kanalnie/daikin/)
18:01:38	11559/11559	---M-Z	200	added ('OK')	text/html	date:Thu,%2020%20Jul%202017%2012:31:44%20GMT	http://metroklimat.ru/catalog/kanalnie/daikin/712.html	D:/Job/metroklimat/metroklimat.ru/metroklimat.ru/catalog/kanalnie/daikin/712.html	(from http://metroklimat.ru/catalog/kanalnie/daikin/)
18:01:38	11712/11712	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Thu,%2020%20Jul%202017%2012:31:45%20GMT	http://metroklimat.ru/product1143.html	D:/Job/metroklimat/metroklimat.ru/metroklimat.ru/product1143.html	(from http://metroklimat.ru/catalog/kanalnie/daikin/)
18:01:38	11758/11758	---M-Z	200	added ('OK')	text/html	date:Thu,%2020%20Jul%202017%2012:31:45%20GMT	http://metroklimat.ru/catalog/kanalnie/daikin/1143.html	D:/Job/metroklimat/metroklimat.ru/metroklimat.ru/catalog/kanalnie/daikin/1143.html	(from http://metroklimat.ru/catalog/kanalnie/daikin/)
18:01:39	11730/11730	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Thu,%2020%20Jul%202017%2012:31:45%20GMT	http://metroklimat.ru/product1144.html	D:/Job/metroklimat/metroklimat.ru/metroklimat.ru/product1144.html	(from http://metroklimat.ru/catalog/kanalnie/daikin/)
18:01:39	11778/11778	---M-Z	200	added ('OK')	text/html	date:Thu,%2020%20Jul%202017%2012:31:46%20GMT	http://metroklimat.ru/catalog/kanalnie/daikin/1144.html	D:/Job/metroklimat/metroklimat.ru/metroklimat.ru/catalog/kanalnie/daikin/1144.html	(from http://metroklimat.ru/catalog/kanalnie/daikin/)
18:01:40	11745/11745	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Thu,%2020%20Jul%202017%2012:31:46%20GMT	http://metroklimat.ru/product1145.html	D:/Job/metroklimat/metroklimat.ru/metroklimat.ru/product1145.html	(from http://metroklimat.ru/catalog/kanalnie/daikin/)
18:01:40	11791/11791	---M-Z	200	added ('OK')	text/html	date:Thu,%2020%20Jul%202017%2012:31:47%20GMT	http://metroklimat.ru/catalog/kanalnie/daikin/1145.html	D:/Job/metroklimat/metroklimat.ru/metroklimat.ru/catalog/kanalnie/daikin/1145.html	(from http://metroklimat.ru/catalog/kanalnie/daikin/)
18:01:40	11732/11732	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Thu,%2020%20Jul%202017%2012:31:47%20GMT	http://metroklimat.ru/product1146.html	D:/Job/metroklimat/metroklimat.ru/metroklimat.ru/product1146.html	(from http://metroklimat.ru/catalog/kanalnie/daikin/)
18:01:41	11778/11778	---M-Z	200	added ('OK')	text/html	date:Thu,%2020%20Jul%202017%2012:31:47%20GMT	http://metroklimat.ru/catalog/kanalnie/daikin/1146.html	D:/Job/metroklimat/metroklimat.ru/metroklimat.ru/catalog/kanalnie/daikin/1146.html	(from http://metroklimat.ru/catalog/kanalnie/daikin/)
18:01:41	11067/11067	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Thu,%2020%20Jul%202017%2012:31:48%20GMT	http://metroklimat.ru/product1136.html	D:/Job/metroklimat/metroklimat.ru/metroklimat.ru/product1136.html	(from http://metroklimat.ru/catalog/kanalnie/daikin/)
18:01:42	11113/11113	---M-Z	200	added ('OK')	text/html	date:Thu,%2020%20Jul%202017%2012:31:48%20GMT	http://metroklimat.ru/catalog/kanalnie/daikin/1136.html	D:/Job/metroklimat/metroklimat.ru/metroklimat.ru/catalog/kanalnie/daikin/1136.html	(from http://metroklimat.ru/catalog/kanalnie/daikin/)
18:01:42	11078/11078	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Thu,%2020%20Jul%202017%2012:31:49%20GMT	http://metroklimat.ru/product1137.html	D:/Job/metroklimat/metroklimat.ru/metroklimat.ru/product1137.html	(from http://metroklimat.ru/catalog/kanalnie/daikin/)
18:01:42	11125/11125	---M-Z	200	added ('OK')	text/html	date:Thu,%2020%20Jul%202017%2012:31:49%20GMT	http://metroklimat.ru/catalog/kanalnie/daikin/1137.html	D:/Job/metroklimat/metroklimat.ru/metroklimat.ru/catalog/kanalnie/daikin/1137.html	(from http://metroklimat.ru/catalog/kanalnie/daikin/)
18:01:43	11732/11732	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Thu,%2020%20Jul%202017%2012:31:49%20GMT	http://metroklimat.ru/product716.html	D:/Job/metroklimat/metroklimat.ru/metroklimat.ru/product716.html	(from http://metroklimat.ru/catalog/kanalnie/daikin/)
18:01:43	11779/11779	---M-Z	200	added ('OK')	text/html	date:Thu,%2020%20Jul%202017%2012:31:50%20GMT	http://metroklimat.ru/catalog/kanalnie/daikin/716.html	D:/Job/metroklimat/metroklimat.ru/metroklimat.ru/catalog/kanalnie/daikin/716.html	(from http://metroklimat.ru/catalog/kanalnie/daikin/)
18:01:43	11760/11760	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Thu,%2020%20Jul%202017%2012:31:50%20GMT	http://metroklimat.ru/product717.html	D:/Job/metroklimat/metroklimat.ru/metroklimat.ru/product717.html	(from http://metroklimat.ru/catalog/kanalnie/daikin/)
18:01:44	11806/11806	---M-Z	200	added ('OK')	text/html	date:Thu,%2020%20Jul%202017%2012:31:50%20GMT	http://metroklimat.ru/catalog/kanalnie/daikin/717.html	D:/Job/metroklimat/metroklimat.ru/metroklimat.ru/catalog/kanalnie/daikin/717.html	(from http://metroklimat.ru/catalog/kanalnie/daikin/)
18:01:44	11770/11770	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Thu,%2020%20Jul%202017%2012:31:51%20GMT	http://metroklimat.ru/product718.html	D:/Job/metroklimat/metroklimat.ru/metroklimat.ru/product718.html	(from http://metroklimat.ru/catalog/kanalnie/daikin/)
18:01:44	11816/11816	---M-Z	200	added ('OK')	text/html	date:Thu,%2020%20Jul%202017%2012:31:51%20GMT	http://metroklimat.ru/catalog/kanalnie/daikin/718.html	D:/Job/metroklimat/metroklimat.ru/metroklimat.ru/catalog/kanalnie/daikin/718.html	(from http://metroklimat.ru/catalog/kanalnie/daikin/)
18:01:45	11611/11611	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Thu,%2020%20Jul%202017%2012:31:51%20GMT	http://metroklimat.ru/product720.html	D:/Job/metroklimat/metroklimat.ru/metroklimat.ru/product720.html	(from http://metroklimat.ru/catalog/kanalnie/daikin/)
18:01:45	11658/11658	---M-Z	200	added ('OK')	text/html	date:Thu,%2020%20Jul%202017%2012:31:52%20GMT	http://metroklimat.ru/catalog/kanalnie/daikin/720.html	D:/Job/metroklimat/metroklimat.ru/metroklimat.ru/catalog/kanalnie/daikin/720.html	(from http://metroklimat.ru/catalog/kanalnie/daikin/)
18:01:53	11396/11396	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Thu,%2020%20Jul%202017%2012:31:52%20GMT	http://metroklimat.ru/product721.html	D:/Job/metroklimat/metroklimat.ru/metroklimat.ru/product721.html	(from http://metroklimat.ru/catalog/kanalnie/daikin/)
18:01:54	11442/11442	---M-Z	200	added ('OK')	text/html	date:Thu,%2020%20Jul%202017%2012:32:01%20GMT	http://metroklimat.ru/catalog/kanalnie/daikin/721.html	D:/Job/metroklimat/metroklimat.ru/metroklimat.ru/catalog/kanalnie/daikin/721.html	(from http://metroklimat.ru/catalog/kanalnie/daikin/)
18:01:54	11126/11126	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Thu,%2020%20Jul%202017%2012:32:01%20GMT	http://metroklimat.ru/product722.html	D:/Job/metroklimat/metroklimat.ru/metroklimat.ru/product722.html	(from http://metroklimat.ru/catalog/kanalnie/daikin/)
18:01:55	11172/11172	---M-Z	200	added ('OK')	text/html	date:Thu,%2020%20Jul%202017%2012:32:01%20GMT	http://metroklimat.ru/catalog/kanalnie/daikin/722.html	D:/Job/metroklimat/metroklimat.ru/metroklimat.ru/catalog/kanalnie/daikin/722.html	(from http://metroklimat.ru/catalog/kanalnie/daikin/)
18:01:55	11625/11625	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Thu,%2020%20Jul%202017%2012:32:02%20GMT	http://metroklimat.ru/product723.html	D:/Job/metroklimat/metroklimat.ru/metroklimat.ru/product723.html	(from http://metroklimat.ru/catalog/kanalnie/daikin/)
18:01:55	11672/11672	---M-Z	200	added ('OK')	text/html	date:Thu,%2020%20Jul%202017%2012:32:02%20GMT	http://metroklimat.ru/catalog/kanalnie/daikin/723.html	D:/Job/metroklimat/metroklimat.ru/metroklimat.ru/catalog/kanalnie/daikin/723.html	(from http://metroklimat.ru/catalog/kanalnie/daikin/)
18:01:56	11023/11023	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Thu,%2020%20Jul%202017%2012:32:02%20GMT	http://metroklimat.ru/product725.html	D:/Job/metroklimat/metroklimat.ru/metroklimat.ru/product725.html	(from http://metroklimat.ru/catalog/kanalnie/daikin/)
18:01:56	11069/11069	---M-Z	200	added ('OK')	text/html	date:Thu,%2020%20Jul%202017%2012:32:03%20GMT	http://metroklimat.ru/catalog/kanalnie/daikin/725.html	D:/Job/metroklimat/metroklimat.ru/metroklimat.ru/catalog/kanalnie/daikin/725.html	(from http://metroklimat.ru/catalog/kanalnie/daikin/)
18:01:56	11746/11746	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Thu,%2020%20Jul%202017%2012:32:03%20GMT	http://metroklimat.ru/product726.html	D:/Job/metroklimat/metroklimat.ru/metroklimat.ru/product726.html	(from http://metroklimat.ru/catalog/kanalnie/daikin/)
18:01:56	11792/11792	---M-Z	200	added ('OK')	text/html	date:Thu,%2020%20Jul%202017%2012:32:03%20GMT	http://metroklimat.ru/catalog/kanalnie/daikin/726.html	D:/Job/metroklimat/metroklimat.ru/metroklimat.ru/catalog/kanalnie/daikin/726.html	(from http://metroklimat.ru/catalog/kanalnie/daikin/)
18:01:57	11738/11738	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Thu,%2020%20Jul%202017%2012:32:04%20GMT	http://metroklimat.ru/product727.html	D:/Job/metroklimat/metroklimat.ru/metroklimat.ru/product727.html	(from http://metroklimat.ru/catalog/kanalnie/daikin/)
18:01:57	11783/11783	---M-Z	200	added ('OK')	text/html	date:Thu,%2020%20Jul%202017%2012:32:04%20GMT	http://metroklimat.ru/catalog/kanalnie/daikin/727.html	D:/Job/metroklimat/metroklimat.ru/metroklimat.ru/catalog/kanalnie/daikin/727.html	(from http://metroklimat.ru/catalog/kanalnie/daikin/)
18:01:57	10649/10649	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Thu,%2020%20Jul%202017%2012:32:04%20GMT	http://metroklimat.ru/product1138.html	D:/Job/metroklimat/metroklimat.ru/metroklimat.ru/product1138.html	(from http://metroklimat.ru/catalog/kanalnie/daikin/)
18:01:58	10695/10695	---M-Z	200	added ('OK')	text/html	date:Thu,%2020%20Jul%202017%2012:32:04%20GMT	http://metroklimat.ru/catalog/kanalnie/daikin/1138.html	D:/Job/metroklimat/metroklimat.ru/metroklimat.ru/catalog/kanalnie/daikin/1138.html	(from http://metroklimat.ru/catalog/kanalnie/daikin/)
18:01:58	10601/10601	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Thu,%2020%20Jul%202017%2012:32:05%20GMT	http://metroklimat.ru/product1139.html	D:/Job/metroklimat/metroklimat.ru/metroklimat.ru/product1139.html	(from http://metroklimat.ru/catalog/kanalnie/daikin/)
18:01:58	10647/10647	---M-Z	200	added ('OK')	text/html	date:Thu,%2020%20Jul%202017%2012:32:05%20GMT	http://metroklimat.ru/catalog/kanalnie/daikin/1139.html	D:/Job/metroklimat/metroklimat.ru/metroklimat.ru/catalog/kanalnie/daikin/1139.html	(from http://metroklimat.ru/catalog/kanalnie/daikin/)
18:01:59	10638/10638	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Thu,%2020%20Jul%202017%2012:32:05%20GMT	http://metroklimat.ru/product1140.html	D:/Job/metroklimat/metroklimat.ru/metroklimat.ru/product1140.html	(from http://metroklimat.ru/catalog/kanalnie/daikin/)
18:01:59	10684/10684	---M-Z	200	added ('OK')	text/html	date:Thu,%2020%20Jul%202017%2012:32:06%20GMT	http://metroklimat.ru/catalog/kanalnie/daikin/1140.html	D:/Job/metroklimat/metroklimat.ru/metroklimat.ru/catalog/kanalnie/daikin/1140.html	(from http://metroklimat.ru/catalog/kanalnie/daikin/)
18:01:59	6924/6924	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2020%20Jul%202017%2012:32:06%20GMT	http://metroklimat.ru/catalog/kanalnie/content/brands.html	D:/Job/metroklimat/metroklimat.ru/metroklimat.ru/catalog/kanalnie/content/brands.html	(from http://metroklimat.ru/catalog/kanalnie/daikin/)
18:02:00	10687/10687	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Thu,%2020%20Jul%202017%2012:32:06%20GMT	http://metroklimat.ru/product900.html	D:/Job/metroklimat/metroklimat.ru/metroklimat.ru/product900.html	(from http://metroklimat.ru/catalog/kanalnie/fujitsu_general/)
18:02:00	10751/10751	---M-Z	200	added ('OK')	text/html	date:Thu,%2020%20Jul%202017%2012:32:07%20GMT	http://metroklimat.ru/catalog/kanalnie/fujitsu_general/900.html	D:/Job/metroklimat/metroklimat.ru/metroklimat.ru/catalog/kanalnie/fujitsu_general/900.html	(from http://metroklimat.ru/catalog/kanalnie/fujitsu_general/)
18:02:00	11514/11514	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Thu,%2020%20Jul%202017%2012:32:07%20GMT	http://metroklimat.ru/product400.html	D:/Job/metroklimat/metroklimat.ru/metroklimat.ru/product400.html	(from http://metroklimat.ru/catalog/kanalnie/fujitsu_general/)
18:02:01	11578/11578	---M-Z	200	added ('OK')	text/html	date:Thu,%2020%20Jul%202017%2012:32:07%20GMT	http://metroklimat.ru/catalog/kanalnie/fujitsu_general/400.html	D:/Job/metroklimat/metroklimat.ru/metroklimat.ru/catalog/kanalnie/fujitsu_general/400.html	(from http://metroklimat.ru/catalog/kanalnie/fujitsu_general/)
18:02:01	11515/11515	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Thu,%2020%20Jul%202017%2012:32:08%20GMT	http://metroklimat.ru/product401.html	D:/Job/metroklimat/metroklimat.ru/metroklimat.ru/product401.html	(from http://metroklimat.ru/catalog/kanalnie/fujitsu_general/)
18:02:01	11579/11579	---M-Z	200	added ('OK')	text/html	date:Thu,%2020%20Jul%202017%2012:32:08%20GMT	http://metroklimat.ru/catalog/kanalnie/fujitsu_general/401.html	D:/Job/metroklimat/metroklimat.ru/metroklimat.ru/catalog/kanalnie/fujitsu_general/401.html	(from http://metroklimat.ru/catalog/kanalnie/fujitsu_general/)
18:02:02	10982/10982	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Thu,%2020%20Jul%202017%2012:32:08%20GMT	http://metroklimat.ru/product910.html	D:/Job/metroklimat/metroklimat.ru/metroklimat.ru/product910.html	(from http://metroklimat.ru/catalog/kanalnie/fujitsu_general/)
18:02:02	11047/11047	---M-Z	200	added ('OK')	text/html	date:Thu,%2020%20Jul%202017%2012:32:09%20GMT	http://metroklimat.ru/catalog/kanalnie/fujitsu_general/910.html	D:/Job/metroklimat/metroklimat.ru/metroklimat.ru/catalog/kanalnie/fujitsu_general/910.html	(from http://metroklimat.ru/catalog/kanalnie/fujitsu_general/)
18:02:02	10659/10659	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Thu,%2020%20Jul%202017%2012:32:09%20GMT	http://metroklimat.ru/product911.html	D:/Job/metroklimat/metroklimat.ru/metroklimat.ru/product911.html	(from http://metroklimat.ru/catalog/kanalnie/fujitsu_general/)
18:02:03	10723/10723	---M-Z	200	added ('OK')	text/html	date:Thu,%2020%20Jul%202017%2012:32:09%20GMT	http://metroklimat.ru/catalog/kanalnie/fujitsu_general/911.html	D:/Job/metroklimat/metroklimat.ru/metroklimat.ru/catalog/kanalnie/fujitsu_general/911.html	(from http://metroklimat.ru/catalog/kanalnie/fujitsu_general/)
18:02:03	10718/10718	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Thu,%2020%20Jul%202017%2012:32:10%20GMT	http://metroklimat.ru/product1319.html	D:/Job/metroklimat/metroklimat.ru/metroklimat.ru/product1319.html	(from http://metroklimat.ru/catalog/kanalnie/fujitsu_general/)
18:02:04	10782/10782	---M-Z	200	added ('OK')	text/html	date:Thu,%2020%20Jul%202017%2012:32:10%20GMT	http://metroklimat.ru/catalog/kanalnie/fujitsu_general/1319.html	D:/Job/metroklimat/metroklimat.ru/metroklimat.ru/catalog/kanalnie/fujitsu_general/1319.html	(from http://metroklimat.ru/catalog/kanalnie/fujitsu_general/)
18:02:04	11566/11566	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Thu,%2020%20Jul%202017%2012:32:11%20GMT	http://metroklimat.ru/product912.html	D:/Job/metroklimat/metroklimat.ru/metroklimat.ru/product912.html	(from http://metroklimat.ru/catalog/kanalnie/fujitsu_general/)
18:02:04	11630/11630	---M-Z	200	added ('OK')	text/html	date:Thu,%2020%20Jul%202017%2012:32:11%20GMT	http://metroklimat.ru/catalog/kanalnie/fujitsu_general/912.html	D:/Job/metroklimat/metroklimat.ru/metroklimat.ru/catalog/kanalnie/fujitsu_general/912.html	(from http://metroklimat.ru/catalog/kanalnie/fujitsu_general/)
18:02:04	10715/10715	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Thu,%2020%20Jul%202017%2012:32:11%20GMT	http://metroklimat.ru/product1320.html	D:/Job/metroklimat/metroklimat.ru/metroklimat.ru/product1320.html	(from http://metroklimat.ru/catalog/kanalnie/fujitsu_general/)
18:02:05	10779/10779	---M-Z	200	added ('OK')	text/html	date:Thu,%2020%20Jul%202017%2012:32:12%20GMT	http://metroklimat.ru/catalog/kanalnie/fujitsu_general/1320.html	D:/Job/metroklimat/metroklimat.ru/metroklimat.ru/catalog/kanalnie/fujitsu_general/1320.html	(from http://metroklimat.ru/catalog/kanalnie/fujitsu_general/)
18:02:05	10666/10666	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Thu,%2020%20Jul%202017%2012:32:12%20GMT	http://metroklimat.ru/product916.html	D:/Job/metroklimat/metroklimat.ru/metroklimat.ru/product916.html	(from http://metroklimat.ru/catalog/kanalnie/fujitsu_general/)
18:02:05	10730/10730	---M-Z	200	added ('OK')	text/html	date:Thu,%2020%20Jul%202017%2012:32:12%20GMT	http://metroklimat.ru/catalog/kanalnie/fujitsu_general/916.html	D:/Job/metroklimat/metroklimat.ru/metroklimat.ru/catalog/kanalnie/fujitsu_general/916.html	(from http://metroklimat.ru/catalog/kanalnie/fujitsu_general/)
18:02:06	10674/10674	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Thu,%2020%20Jul%202017%2012:32:13%20GMT	http://metroklimat.ru/product1321.html	D:/Job/metroklimat/metroklimat.ru/metroklimat.ru/product1321.html	(from http://metroklimat.ru/catalog/kanalnie/fujitsu_general/)
18:02:06	10738/10738	---M-Z	200	added ('OK')	text/html	date:Thu,%2020%20Jul%202017%2012:32:13%20GMT	http://metroklimat.ru/catalog/kanalnie/fujitsu_general/1321.html	D:/Job/metroklimat/metroklimat.ru/metroklimat.ru/catalog/kanalnie/fujitsu_general/1321.html	(from http://metroklimat.ru/catalog/kanalnie/fujitsu_general/)
18:02:06	10658/10658	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Thu,%2020%20Jul%202017%2012:32:13%20GMT	http://metroklimat.ru/product920.html	D:/Job/metroklimat/metroklimat.ru/metroklimat.ru/product920.html	(from http://metroklimat.ru/catalog/kanalnie/fujitsu_general/)
18:02:07	10722/10722	---M-Z	200	added ('OK')	text/html	date:Thu,%2020%20Jul%202017%2012:32:13%20GMT	http://metroklimat.ru/catalog/kanalnie/fujitsu_general/920.html	D:/Job/metroklimat/metroklimat.ru/metroklimat.ru/catalog/kanalnie/fujitsu_general/920.html	(from http://metroklimat.ru/catalog/kanalnie/fujitsu_general/)
18:02:07	10668/10668	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Thu,%2020%20Jul%202017%2012:32:14%20GMT	http://metroklimat.ru/product1322.html	D:/Job/metroklimat/metroklimat.ru/metroklimat.ru/product1322.html	(from http://metroklimat.ru/catalog/kanalnie/fujitsu_general/)
18:02:07	10734/10734	---M-Z	200	added ('OK')	text/html	date:Thu,%2020%20Jul%202017%2012:32:14%20GMT	http://metroklimat.ru/catalog/kanalnie/fujitsu_general/1322.html	D:/Job/metroklimat/metroklimat.ru/metroklimat.ru/catalog/kanalnie/fujitsu_general/1322.html	(from http://metroklimat.ru/catalog/kanalnie/fujitsu_general/)
18:02:08	10703/10703	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Thu,%2020%20Jul%202017%2012:32:14%20GMT	http://metroklimat.ru/product249.html	D:/Job/metroklimat/metroklimat.ru/metroklimat.ru/product249.html	(from http://metroklimat.ru/catalog/kanalnie/fujitsu_general/)
18:02:08	10767/10767	---M-Z	200	added ('OK')	text/html	date:Thu,%2020%20Jul%202017%2012:32:15%20GMT	http://metroklimat.ru/catalog/kanalnie/fujitsu_general/249.html	D:/Job/metroklimat/metroklimat.ru/metroklimat.ru/catalog/kanalnie/fujitsu_general/249.html	(from http://metroklimat.ru/catalog/kanalnie/fujitsu_general/)
18:02:08	10803/10803	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Thu,%2020%20Jul%202017%2012:32:15%20GMT	http://metroklimat.ru/product250.html	D:/Job/metroklimat/metroklimat.ru/metroklimat.ru/product250.html	(from http://metroklimat.ru/catalog/kanalnie/fujitsu_general/)
18:02:09	10867/10867	---M-Z	200	added ('OK')	text/html	date:Thu,%2020%20Jul%202017%2012:32:15%20GMT	http://metroklimat.ru/catalog/kanalnie/fujitsu_general/250.html	D:/Job/metroklimat/metroklimat.ru/metroklimat.ru/catalog/kanalnie/fujitsu_general/250.html	(from http://metroklimat.ru/catalog/kanalnie/fujitsu_general/)
18:02:09	10841/10841	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Thu,%2020%20Jul%202017%2012:32:16%20GMT	http://metroklimat.ru/product251.html	D:/Job/metroklimat/metroklimat.ru/metroklimat.ru/product251.html	(from http://metroklimat.ru/catalog/kanalnie/fujitsu_general/)
18:02:10	10905/10905	---M-Z	200	added ('OK')	text/html	date:Thu,%2020%20Jul%202017%2012:32:16%20GMT	http://metroklimat.ru/catalog/kanalnie/fujitsu_general/251.html	D:/Job/metroklimat/metroklimat.ru/metroklimat.ru/catalog/kanalnie/fujitsu_general/251.html	(from http://metroklimat.ru/catalog/kanalnie/fujitsu_general/)
18:02:10	10552/10552	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Thu,%2020%20Jul%202017%2012:32:17%20GMT	http://metroklimat.ru/product252.html	D:/Job/metroklimat/metroklimat.ru/metroklimat.ru/product252.4f2.delayed	(from http://metroklimat.ru/catalog/kanalnie/fujitsu_general/)
18:02:11	10617/10617	---M-Z	200	added ('OK')	text/html	date:Thu,%2020%20Jul%202017%2012:32:17%20GMT	http://metroklimat.ru/catalog/kanalnie/fujitsu_general/252.html	D:/Job/metroklimat/metroklimat.ru/metroklimat.ru/catalog/kanalnie/fujitsu_general/252.html	(from http://metroklimat.ru/catalog/kanalnie/fujitsu_general/)
18:02:11	10550/10550	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Thu,%2020%20Jul%202017%2012:32:18%20GMT	http://metroklimat.ru/product255.html	D:/Job/metroklimat/metroklimat.ru/metroklimat.ru/product255.html	(from http://metroklimat.ru/catalog/kanalnie/fujitsu_general/)
18:02:11	10614/10614	---M-Z	200	added ('OK')	text/html	date:Thu,%2020%20Jul%202017%2012:32:18%20GMT	http://metroklimat.ru/catalog/kanalnie/fujitsu_general/255.html	D:/Job/metroklimat/metroklimat.ru/metroklimat.ru/catalog/kanalnie/fujitsu_general/255.html	(from http://metroklimat.ru/catalog/kanalnie/fujitsu_general/)
18:02:11	10836/10836	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Thu,%2020%20Jul%202017%2012:32:18%20GMT	http://metroklimat.ru/product257.html	D:/Job/metroklimat/metroklimat.ru/metroklimat.ru/product257.html	(from http://metroklimat.ru/catalog/kanalnie/fujitsu_general/)
18:02:12	10900/10900	---M-Z	200	added ('OK')	text/html	date:Thu,%2020%20Jul%202017%2012:32:19%20GMT	http://metroklimat.ru/catalog/kanalnie/fujitsu_general/257.html	D:/Job/metroklimat/metroklimat.ru/metroklimat.ru/catalog/kanalnie/fujitsu_general/257.html	(from http://metroklimat.ru/catalog/kanalnie/fujitsu_general/)
18:02:12	10836/10836	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Thu,%2020%20Jul%202017%2012:32:19%20GMT	http://metroklimat.ru/product259.html	D:/Job/metroklimat/metroklimat.ru/metroklimat.ru/product259.html	(from http://metroklimat.ru/catalog/kanalnie/fujitsu_general/)
